,Unnamed: 0,Name,Position,Age,Team_from,League_from,Team_to,League_to,Season,Market_value,Transfer_fee,Position_general
1097,1122,Danny,Attacking Midfield,21,Sporting CP,Liga NOS,Dinamo Moscow,Premier Liga,2004-2005,2.25,3.0,M
1098,1124,Georgios Seitaridis,Right-Back,23,Panathinaikos,Super League,FC Porto,Liga NOS,2004-2005,1.5,3.0,D
1099,1125,Pablo Ibáñez,Centre-Back,22,Albacete,LaLiga,Atlético Madrid,LaLiga,2004-2005,1.5,3.0,D
1100,1126,Paul Robinson,Goalkeeper,24,Leeds,Championship,Spurs,Premier League,2004-2005,1.5,3.0,G
1101,1127,Ibrahim Toraman,Centre-Back,22,Gaziantepspor,Süper Lig,Besiktas,Süper Lig,2004-2005,1.5,3.0,D
1102,1128,Pedro Mendes,Defensive Midfield,25,FC Porto,Liga NOS,Spurs,Premier League,2004-2005,1.5,3.0,M
1103,1129,Ilan,Centre-Forward,23,Atlético-PR, Brazil,FC Sochaux,Ligue 1,2004-2005,1.5,3.0,F
1104,1130,Daniel Moreira,Second Striker,26,Lens,Ligue 1,Toulouse,Ligue 1,2004-2005,1.5,3.0,F
1105,1131,Habib Bamogo,Second Striker,22,Montpellier,Ligue 2,Marseille,Ligue 1,2004-2005,1.5,3.0,F
1106,1132,Éric Carrière,Attacking Midfield,31,Olympique Lyon,Ligue 1,Lens,Ligue 1,2004-2005,1.5,3.0,M
1107,1133,Stephen Carr,Right-Back,27,Spurs,Premier League,Newcastle,Premier League,2004-2005,1.5,3.0,D
1108,1134,Fabrice Fiorèse,Right Winger,29,Paris SG,Ligue 1,Marseille,Ligue 1,2004-2005,1.5,3.0,F
1109,1135,Julio Cáceres,Centre-Back,24,Olimpia, Paraguay,FC Nantes,Ligue 1,2004-2005,1.5,3.0,D
1110,1136,Vedran Runje,Goalkeeper,28,Marseille,Ligue 1,Standard Liège,Jupiler Pro League,2004-2005,1.5,3.0,G
1111,1137,Juan Carlos Menseguez,Second Striker,20,River Plate, Argentina,VfL Wolfsburg,1.Bundesliga,2004-2005,1.5,3.0,F
1112,1138,Tomasz Radzinski,Centre-Forward,30,Everton,Premier League,Fulham,Premier League,2004-2005,1.5,3.0,F
1113,1139,Josemi,Centre-Back,24,Málaga CF,LaLiga,Liverpool,Premier League,2004-2005,1.5,3.0,D
1114,1140,Batista,Defensive Midfield,29,Galatasaray,Süper Lig,Shakhtar D.,Premier Liga,2004-2005,1.5,3.0,M
1115,1141,Florin Bratu,Centre-Forward,24,Galatasaray,Süper Lig,FC Nantes,Ligue 1,2004-2005,1.5,3.0,F
1116,1142,Tomas Hübschman,Defensive Midfield,22,Sparta Praha,HET Liga,Shakhtar D.,Premier Liga,2004-2005,1.5,3.0,M
1117,1143,Jelle Van Damme,Left-Back,20,AFC Ajax,Eredivisie,Southampton,Premier League,2004-2005,1.5,3.0,D
1118,1144,Peter Crouch,Centre-Forward,23,Aston Villa,Premier League,Southampton,Premier League,2004-2005,1.5,3.0,F
1119,1145,David Healy,Centre-Forward,25,Preston NE,Championship,Leeds,Championship,2004-2005,1.375,2.75,F
1120,1146,Sotiris Kyrgiakos,Centre-Back,25,Panathinaikos,Super League,Rangers,Premiership,2004-2005,1.315,2.63,D
